Name,Definition,Synonym,Output
spinal canal intradural extramedullary neoplasm,An eye and adnexa disease that is located_in the eye.,Intradural Extramedullary Spinal tumors,spinal cancer
obsolete intraepithelial neoplasm,An eye and adnexa disease that is located_in the eye.,epithelial dysplasia (morphologic abnormality),spinal cancer
third cranial nerve disease,An eye and adnexa disease that is located_in the eye.,Third cranial nerve disease,cranial nerve disease
histiocytic and dendritic cell cancer,A sarcoma and hematologic cancer that derives_from follicular lymphoma.,histiocytic and dendritic cell,hematologic cancer
obsolete Major puerperal infectious disease,A sarcoma and hematologic cancer that derives_from follicular lymphoma.,histiocytic and dendritic cell,hematologic cancer
adenosquamous breast carcinoma,A breast metaplastic carcinoma that is characterized by well-developed gland formation intimately admixed with solid nests of squamous cells immersed in a highly cellular spindle cell stroma.,histiocytic and dendritic cell,squamous cell carcinoma
adenosquamous bile duct carcinoma,A bile duct carcinoma that derives_from squamous cells and gland-like cells.,bile duct Adenosquamous carcinoma,bile duct cancer
esophageal adenosquamous carcinoma,An esophageal carcinoma that derives_from squamous cells and gland-like cells.,bile duct Adenosquamous carcinoma,esophageal cancer
thymus adenosquamous carcinoma,A thymic carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of the Thymus,thymus cancer
adenosquamous gallbladder carcinoma,A gallbladder carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of the gallbladder,gallbladder cancer
ampulla of Vater adenosquamous carcinoma,An ampulla of Vater carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of the gallbladder,squamous cell carcinoma
adenosquamous colon carcinoma,A colon carcinoma that derives_from squamous cells and gland-like cells.,Colonic Adenosquamous carcinoma,colon cancer
obsolete primary Fusobacteriaceae infectious disease,A colon carcinoma that derives_from squamous cells and gland-like cells.,Colonic Adenosquamous carcinoma,colon cancer
Bartholin's gland adenosquamous carcinoma,A Bartholin's gland carcinoma that derives_from squamous cells and gland-like cells.,Bartholin gland adenosquamous carcinoma,Bartholin's gland carcinoma
endometrial adenosquamous carcinoma,An endometrial carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of Endometrium,squamous cell carcinoma
optic nerve sheath meningioma,An endometrial carcinoma that derives_from squamous cells and gland-like cells.,optic nerve Sheath meningioma,optic nerve neoplasm
obsolete visual pathway meningioma,An endometrial carcinoma that derives_from squamous cells and gland-like cells.,meningioma of the optic tract,optic nerve neoplasm
adenosquamous prostate carcinoma,A prostate carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of the prostate,squamous cell carcinoma
gastric adenosquamous carcinoma,A prostate carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous carcinoma of stomach,stomach carcinoma
cervical adenosquamous carcinoma,A cervical carcinoma that derives_from squamous cells and gland-like cells.,Adenosquamous cell carcinoma of the Cervix Uteri,cervical cancer
pancreatic adenosquamous carcinoma,A pancreatic ductal carcinoma that derives_from squamous cells and gland-like cells.,adenosquamous carcinoma of the pancreas,pancreatic cancer
malignant giant cell tumor of soft parts,A pancreatic ductal carcinoma that derives_from squamous cells and gland-like cells.,malignant Giant cell neoplasm of soft Parts,giant cell tumor
rete testis neoplasm,A pancreatic ductal carcinoma that derives_from squamous cells and gland-like cells.,malignant Giant cell neoplasm of soft Parts,male reproductive organ cancer
diffuse pulmonary fibrosis,A pulmonary fibrosis that is characterized by diffuse destruction,malignant Giant cell neoplasm of soft Parts,pulmonary fibrosis
localized pulmonary fibrosis,A pulmonary fibrosis that is characterized by localized destruction,malignant Giant cell neoplasm of soft Parts,pulmonary fibrosis
urethral villous adenoma,A pulmonary fibrosis that is characterized by localized destruction,malignant Giant cell neoplasm of soft Parts,urethral benign neoplasm
tricuspid valve prolapse,A pulmonary fibrosis that is characterized by localized destruction,malignant Giant cell neoplasm of soft Parts,tricuspid valve disease
choroid plexus carcinoma,A choroid plexus cancer that has_material_basis_in epithelial cells of the choroid plexus.,malignant Giant cell neoplasm of soft Parts,choroid plexus cancer
obsolete solid carcinoma,A choroid plexus cancer that has_material_basis_in epithelial cells of the choroid plexus.,solid carcinoma with mucin formation,choroid plexus cancer
bilateral hypoactive labyrinth,A choroid plexus cancer that has_material_basis_in epithelial cells of the choroid plexus.,Hypoactive labyrinth,labyrinthine dysfunction
obsolete anaplastic carcinoma,A carcinoma that results from uncontrolled proliferation of transformed cells of epithelial origin,carcinoma,labyrinthine dysfunction
obsolete metaplastic carcinoma,A carcinoma that results from uncontrolled proliferation of transformed cells of epithelial origin,Metaplastic carcinoma (morphologic abnormality),labyrinthine dysfunction
chiasmal syndrome,An optic nerve disease that is characterized by lesions of the optic chiasm,disorder of optic chiasm,optic nerve disease
cranial nerve disease,A neuropathy that is located_in one of the twelve cranial nerves.,disorder of cranial nerve,neuropathy
lipid-rich carcinoma,A breast carcinoma characterized by the presence of malignant epithelial cells with clear cytoplasm which contains neutral lipids.,disorder of cranial nerve,breast carcinoma
obsolete invasive carcinoma,A carcinoma that results_in a lesion that breaks through the boundary located_in the duct or located_in the lobule.,disorder of cranial nerve,breast carcinoma
labyrinthine dysfunction,A carcinoma that results_in a lesion that breaks through the boundary located_in the duct or located_in the lobule.,disorder of cranial nerve,inner ear disease
lymphoepithelioma-like carcinoma,A carcinoma that is a malignant epithelial neoplasm densely infiltrated by lymphoid cells.,Nasopharyngeal type Undifferentiated carcinoma,carcinoma
pleomorphic carcinoma,A carcinoma that is consisting of spindle or giant cells (or both) combined with squamous cell carcinoma,Pleomorphic carcinoma,carcinoma
obsolete helicobacter pylori-related carcinoma,A carcinoma that is consisting of spindle or giant cells (or both) combined with squamous cell carcinoma,Pleomorphic carcinoma,carcinoma
external ear cancer,A carcinoma that is consisting of spindle or giant cells (or both) combined with squamous cell carcinoma,malignant tumor of external ear,auditory system cancer
sweat gland carcinoma,A carcinoma that is consisting of spindle or giant cells (or both) combined with squamous cell carcinoma,carcinoma of the Sweat gland,carcinoma
comedo carcinoma,A ductal carcinoma in situ that is characterized by the presence of comedo-type of tumor cell necrosis in which the necrotic areas are surrounded by a solid proliferation of malignant pleomorphic cells.,Comedocarcinoma,ductal carcinoma in situ
large intestine cancer,An intestinal cancer that effects the long,Comedocarcinoma,intestinal cancer
cribriform carcinoma,A breast carcinoma that is characterized by an irregular cribriform growth pattern,ductal carcinoma,breast carcinoma
extragonadal nonseminomatous germ cell tumor,An extragonadal germ cell cancer that are located_in the pineal gland in the brain,primary malignant Extragonadal Nonseminoma,mediastinal cancer
nerve fibre bundle defect,An extragonadal germ cell cancer that are located_in the pineal gland in the brain,Retinal nerve fiber bundle deficiency,retinal disease
retinal disease,An eye disease that is located_in the retina.,Retinal nerve fiber bundle deficiency,eye disease
embryonal testis carcinoma,An embryonal carcinoma that is located_in the testis.,testicular embryonal carcinoma,embryonal carcinoma
ovarian embryonal carcinoma,An embryonal carcinoma that is located_in the ovary.,Embryonal carcinoma of the Ovary,embryonal carcinoma
hereditary breast ovarian cancer syndrome,A syndrome characterized by the higher than normal tendency associated with BRCA1 and BRCA2 to develop breast and ovarian cancers in genetically related families.,BRCA1- and BRCA2-associated hereditary breast and ovarian cancer,syndrome
spondyloepimetaphyseal dysplasia,A spondyloepimetaphyseal dysplasia that is characterized by spondylar and nasal changes,Spondylar and nasal Alterations-Striated Metaphyses syndrome,spondyloepimetaphyseal dysplasia
obsolete flat adenoma syndrome,A spondyloepimetaphyseal dysplasia that is characterized by spondylar and nasal changes,Spondylar and nasal Alterations-Striated Metaphyses syndrome,spondyloepimetaphyseal dysplasia
Werner syndrome,An autosomal recessive disease characterized by premature aging and age-related phenotypes such as atherosclerosis,WS,autosomal recessive disease
well-differentiated liposarcoma,A liposarcoma that is characterized as a slow growing,atypical lipomatous tumor,liposarcoma
visual cortex disease,A liposarcoma that is characterized as a slow growing,visual cortex dysfunction,visual pathway disease
cellular myxoid liposarcoma,A liposarcoma that is characterized as a slow growing,Round cell liposarcoma,liposarcoma
adult liposarcoma,A liposarcoma that is characterized as a slow growing,Round cell liposarcoma,liposarcoma
esophagus liposarcoma,A liposarcoma that is characterized as a slow growing,Liposarcoma of esophagus,liposarcoma
pediatric liposarcoma,A liposarcoma that is characterized as a slow growing,Liposarcoma of esophagus,liposarcoma
larynx liposarcoma,A liposarcoma that is located_in the larynx.,Liposarcoma of Larynx,liposarcoma
liposarcoma of the ovary,An ovary sarcoma that arises from fatty tissue.,Liposarcoma of Ovary,liposarcoma
fibroblastic liposarcoma,An ovary sarcoma that arises from fatty tissue.,Fibroblastic liposarcoma,liposarcoma
kidney liposarcoma,A liposarcoma that is located_in the kidney.,Liposarcoma of kidney,liposarcoma
aortic valve insufficiency,An aortic valve disease that is characterized by leaking of the aortic valve of the heart causes blood to flow in the reverse direction during ventricular diastole,Rheumatic aortic valve regurgitation,aortic valve disease
gastric liposarcoma,An aortic valve disease that is characterized by leaking of the aortic valve of the heart causes blood to flow in the reverse direction during ventricular diastole,Liposarcoma of the stomach,stomach cancer
breast liposarcoma,A breast sarcoma that arises from fat cells.,Liposarcoma of the breast,breast sarcoma
pleomorphic liposarcoma,A breast sarcoma that arises from fat cells.,Pleomorphic liposarcoma,liposarcoma
mixed liposarcoma,A breast sarcoma that arises from fat cells.,Pleomorphic liposarcoma,liposarcoma
sclerosing liposarcoma,A breast sarcoma that arises from fat cells.,Pleomorphic liposarcoma,well-differentiated liposarcoma
spindle cell liposarcoma,A breast sarcoma that arises from fat cells.,Pleomorphic liposarcoma,well-differentiated liposarcoma
obsolete liposarcoma nonmetastatic,A breast sarcoma that arises from fat cells.,Non-metastatic Liposarcoma,well-differentiated liposarcoma
obsolete liposarcoma metastatic,A breast sarcoma that arises from fat cells.,Non-metastatic Liposarcoma,well-differentiated liposarcoma
mixed-type liposarcoma,A breast sarcoma that arises from fat cells.,Non-metastatic Liposarcoma,liposarcoma
median neuropathy,A breast sarcoma that arises from fat cells.,Non-metastatic Liposarcoma,mononeuritis of upper limb and mononeuritis multiplex
obsolete liposarcoma recurrent,A breast sarcoma that arises from fat cells.,relapsed Liposarcoma,mononeuritis of upper limb and mononeuritis multiplex
vulvar liposarcoma,A vulvar sarcoma that has_material_basis in adipocytes.,relapsed Liposarcoma,liposarcoma
cutaneous liposarcoma,A vulvar sarcoma that has_material_basis in adipocytes.,Liposarcoma of the skin,skin sarcoma
mediastinum liposarcoma,A liposarcoma that is located_in the mediastinum.,Liposarcoma of mediastinum,liposarcoma
intracranial liposarcoma,A liposarcoma that is located_in the mediastinum.,Liposarcoma of mediastinum,liposarcoma
functionless pituitary adenoma,A liposarcoma that is located_in the mediastinum.,Non-Secretory adenoma of the Pituitary gland,pituitary adenoma
hormone producing pituitary cancer,A liposarcoma that is located_in the mediastinum.,Somatotropinoma,pituitary cancer
obsolete recurrent pituitary tumor,A liposarcoma that is located_in the mediastinum.,relapsed tumor of Pituitary,pituitary cancer
adrenal neuroblastoma,An adrenal gland cancer that derives_from immature neuroblastic cells.,neuroblastoma of Adrenal gland,adrenal gland cancer
adrenal medulla cancer,An adrenal gland cancer that is located_in the adrenal medulla.,malignant tumor of the Adrenal Medulla,adrenal gland cancer
mononeuritis of upper limb and mononeuritis multiplex,An adrenal gland cancer that is located_in the adrenal medulla.,malignant tumor of the Adrenal Medulla,mononeuritis
obsolete neuroblastomas of the adrenal gland and sympathetic nervous system,An adrenal gland cancer that is located_in the adrenal medulla.,Neuroblastomas of Adrenal gland and Sympathetic nervous system,mononeuritis
optic atrophy,An adrenal gland cancer that is located_in the adrenal medulla.,atrophy of optic disc,optic nerve disease
seminal vesicle cystadenoma,A seminal vesicle tumor that derives_from glandular epithelial cells and that is located_in the seminal vesicle.,atrophy of optic disc,seminal vesicle tumor
rete ovarii cystadenoma,A rete ovarii adenoma that is characterized by the presence of cysts and/or cystic spaces.,atrophy of optic disc,rete ovarii adenoma
uterine ligament papillary cystadenoma,A uterine ligament cancer that has_material_basis_in glandular epithelial tissue in which cystic accumulations of retained secretions are formed and is characterized by the formation of fingerlike projections.,atrophy of optic disc,uterine ligament cancer
uterine ligament cancer,A uterine cancer that is located_in the ligaments that support the uterus.,tumor of the uterine Ligament,uterine cancer
diffuse peritoneal leiomyomatosis,A peritoneal benign neoplasm that is located throughout the peritoneum and derives_from smooth muscle.,leiomyomatosis peritonealis disseminata,leiomyoma
intravenous leiomyomatosis,A leiomyomatosis that is located within the blood vessels.,Intravenous leiomyomatosis,vascular disease
nerve compression syndrome,A leiomyomatosis that is located within the blood vessels.,peripheral nerve entrapment syndrome,peripheral nervous system disease
salpingitis isthmica nodosa,A chronic salpingitis that is caused by is nodular thickening of the narrow part of the uterine tube,peripheral nerve entrapment syndrome,chronic salpingitis
chronic salpingitis,A chronic salpingitis that is caused by is nodular thickening of the narrow part of the uterine tube,peripheral nerve entrapment syndrome,salpingitis
pyosalpinx,A chronic salpingitis that is caused by is nodular thickening of the narrow part of the uterine tube,Pyosalpingitis,salpingitis
salpingitis,A fallopian tube disease that is characterized by inflammation of the fallopian tube.,Pyosalpingitis,fallopian tube disease
obsolete secondary myelofibrosis,A fallopian tube disease that is characterized by inflammation of the fallopian tube.,Pyosalpingitis,fallopian tube disease
peripheral nervous system disease,A nervous system disease that affects the peripheral nervous system.,peripheral neuropathy,nervous system disease
small intestinal vasoactive intestinal peptide producing tumor,A nervous system disease that affects the peripheral nervous system.,small intestinal VIP Producing tumor,small intestine cancer
pancreatic vasoactive intestinal peptide producing tumor,A nervous system disease that affects the peripheral nervous system.,pancreatic VIP Producing tumor,islet cell tumor
pancreatic acinar cell adenocarcinoma,A pancreatic adenocarcinoma that has_material_basis_in cells with morphological resemblance to acinar cells and is associated with increased serum lipase.,pancreatic acinar cell carcinoma,pancreatic adenocarcinoma
acinic cell breast carcinoma,A breast adenocarcinoma that is characterized by widespread acinar cell-like differentiation.,pancreatic acinar cell carcinoma,breast adenocarcinoma
ovary serous adenocarcinoma,An ovary adenocarcinoma that derives_from the lining of a cavity that produces a serum-like fluid (a serous cavity).,serous carcinoma of Ovary,ovary adenocarcinoma
ovarian serous cystadenocarcinoma,An ovary serous adenocarcinoma that has_material_basis_in glandular epithelium,serous cystadenoma,ovarian cystadenocarcinoma
uterine ligament serous adenocarcinoma,A uterine ligament adenocarcinoma that derives_from epithelial cells originating in glandular tissue forming serous lesions.,serous cystadenoma,uterine ligament adenocarcinoma
rheumatic pulmonary valve disease,A uterine ligament adenocarcinoma that derives_from epithelial cells originating in glandular tissue forming serous lesions.,Rheumatic pulmonary valve disease,pulmonary valve disease
pulmonary valve disease,A uterine ligament adenocarcinoma that derives_from epithelial cells originating in glandular tissue forming serous lesions.,pulmonary valve disorder,heart valve disease
uterine corpus serous adenocarcinoma,A uterine corpus cancer that is characterized histologically by papillae with fibrovascular cores,uterine serous carcinoma,uterine corpus cancer
pancreatic serous cystadenocarcinoma,A serous cystadenocarcinoma tha tis located_in the pancreas.,serous cystadenocarcinoma of pancreas,pancreatic cystadenocarcinoma
cervical serous adenocarcinoma,A cervical adenocarcinoma that derives_from epithelial cells originating in glandular tissue forming serous lesions.,serous cystadenocarcinoma of pancreas,cervical adenocarcinoma
endocervicitis,A cervicitis that is located_in the endocervix.,serous cystadenocarcinoma of pancreas,cervicitis
malignant mesenchymoma,A cervicitis that is located_in the endocervix.,Mesenchymoma,mesenchymoma
sebaceous gland neoplasm,A cervicitis that is located_in the endocervix.,Sebaceous neoplasm,skin benign neoplasm
proteinuria,A kidney disease that is characterized by the presence of excess proteins in the urine.,Sebaceous neoplasm,kidney disease
sebaceous breast carcinoma,A breast carcinoma that is characterized by a lobular or nested growth pattern of tumor cells variably admixed with cells displaying sebaceous differentiation. It is a distinct variant of invasive ductal carcinoma.,Sebaceous neoplasm,breast carcinoma
vulvar sebaceous carcinoma,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,Sebaceous neoplasm,vulva carcinoma
lung clear cell-sugar-tumor,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,Sebaceous neoplasm,lung benign neoplasm
lung meningioma,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,pulmonary meningioma,meningioma
obsolete primary ectopic meningioma,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,pulmonary meningioma,meningioma
pulmonary sclerosing hemangioma,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,Pneumocytoma,lung benign neoplasm
hilar lung neoplasm,A vulva carcinoma that is characterized by the presence of sebaceous secretions.,neoplasm of hilus of lung,lung benign neoplasm
Nager acrofacial dysostosis,An acrofacial dysostosis characterized by underdeveloped cheek bones,preaxial manibulofacial dysostosis,acrofacial dysostosis
verruciform xanthoma of skin,An acrofacial dysostosis characterized by underdeveloped cheek bones,Verruciform xanthoma of skin,skin disease
obsolete Mycobacterium avium-intracellulare lymphadenitis,An acrofacial dysostosis characterized by underdeveloped cheek bones,MAI lymphadenitis,skin disease
obsolete Mycobacterium avium complex lymphadenitis,An acrofacial dysostosis characterized by underdeveloped cheek bones,MAC lymphadenitis,skin disease
central nervous system hematologic cancer,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,hematopoietic neoplasm of central nervous system,central nervous system cancer
oral submucous fibrosis,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Oral submucosal fibrosis,mouth disease
giant hemangioma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Oral submucosal fibrosis,cavernous hemangioma
cavernous hemangioma of colon,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Colonic Cavernous hemangioma,colonic disease
cavernous hemangioma of face,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Colonic Cavernous hemangioma,cavernous hemangioma
rectum neuroendocrine neoplasm,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,neuroendocrine tumor of rectum,rectum cancer
obsolete urination disorder,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,urination disorder,rectum cancer
atrophic flaccid tympanic membrane,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,urination disorder,tympanic membrane disease
tympanic membrane disease,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,urination disorder,middle ear disease
esophageal neuroendocrine tumor,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,neuroendocrine tumor of esophagus,esophageal cancer
obsolete recurrent hepatoblastoma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,relapsed Hepatoblastoma,esophageal cancer
obsolete recurrent childhood cancer of liver,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,relapsed pediatric cancer of the Liver,esophageal cancer
mixed hepatoblastoma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,mixed epithelial and mesenchymal hepatoblastoma,hepatoblastoma
obsolete resectable hepatoblastoma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,mixed epithelial and mesenchymal hepatoblastoma,hepatoblastoma
obsolete hepatoblastoma with pure fetal epithelial differentiation,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,mixed epithelial and mesenchymal hepatoblastoma,hepatoblastoma
obsolete nonresectable hepatoblastoma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Non-Resectable Hepatoblastoma,hepatoblastoma
obsolete mixed hepatoblastoma with teratoid features,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Non-Resectable Hepatoblastoma,hepatoblastoma
macrotrabecular hepatoblastoma,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Non-Resectable Hepatoblastoma,hepatoblastoma
acute urate nephropathy,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Uric acid urolithiasis,kidney disease
obsolete hepatoblastoma with combined fetal epithelial differentiation,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Uric acid urolithiasis,kidney disease
discrete subaortic stenosis,A hematologic cancer and central nervous system neoplasm that is located_in the central nervous system.,Uric acid urolithiasis,subvalvular aortic stenosis
subvalvular aortic stenosis,An aortic valve stenosis that is characterized by a narrowing of the section of the heart under the aortic valve resulting in left ventricular outflow obstruction.,Uric acid urolithiasis,aortic valve stenosis
stork bite,An aortic valve stenosis that is characterized by a narrowing of the section of the heart under the aortic valve resulting in left ventricular outflow obstruction.,Unna's nevus,capillary hemangioma
childhood parosteal osteogenic sarcoma,An aortic valve stenosis that is characterized by a narrowing of the section of the heart under the aortic valve resulting in left ventricular outflow obstruction.,Unna's nevus,juxtacortical osteosarcoma
obsolete gouty nephropathy,An aortic valve stenosis that is characterized by a narrowing of the section of the heart under the aortic valve resulting in left ventricular outflow obstruction.,Unna's nevus,juxtacortical osteosarcoma
adenosine deaminase deficiency,A severe combined immunodeficiency that is caused by a defective enzyme,ADA,severe combined immunodeficiency
MHC class II deficiency,A severe combined immunodeficiency that is characterized by deficiency of MHC class II molecules that causes lack of immune protection against bacteria,SCID due to absent class II HLA antigens,severe combined immunodeficiency
purine nucleoside phosphorylase deficiency,A combined T cell and B cell immunodeficiency that is a rare autosomal recessive metabolic disorder that has_material_basis_in mutation in the PNP gene and characterized mainly by decreased T-cell function.,Purine-Nucleoside Phosphorylase deficiency,combined T cell and B cell immunodeficiency
cerebral lymphoma,A cerebrum cancer that affects the lymph cells and derives_from the brain.,primary Lymphoma of Cerebrum,cerebrum cancer
obsolete ALPS-associated lymphoma,A cerebrum cancer that affects the lymph cells and derives_from the brain.,primary Lymphoma of Cerebrum,cerebrum cancer
obsolete localized lymphoma,A cerebrum cancer that affects the lymph cells and derives_from the brain.,primary Lymphoma of Cerebrum,cerebrum cancer
hemoglobinuria,A cerebrum cancer that affects the lymph cells and derives_from the brain.,primary Lymphoma of Cerebrum,proteinuria
composite lymphoma,A lymphoma that begins in cells of the immune system in which different types of lymphoma cells occur at the same time.,primary Lymphoma of Cerebrum,B-cell lymphoma
methotrexate-associated lymphoproliferation,A lymphoma that begins in cells of the immune system in which different types of lymphoma cells occur at the same time.,primary Lymphoma of Cerebrum,lymphoma
gray zone lymphoma,A lymphoma that is characterized by having cellular features of both classic Hodgkin's lymphomas and large B-cell Lymphomas.,primary Lymphoma of Cerebrum,lymphoma
pediatric lymphoma,A lymphoma that is characterized by having cellular features of both classic Hodgkin's lymphomas and large B-cell Lymphomas.,primary Lymphoma of Cerebrum,lymphoma
adult lymphoma,A lymphoma that is characterized by having cellular features of both classic Hodgkin's lymphomas and large B-cell Lymphomas.,primary Lymphoma of Cerebrum,lymphoma
breast lymphoma,A breast cancer that arises_from lymphocytes.,malignant lymphoma of breast,breast cancer
endometrioid ovary carcinoma,An ovary adenocarcinoma that has_material_basis_in endometrial tissue.,Ovarian endometrioid carcinoma,ovary adenocarcinoma
uterine ligament endometrioid adenocarcinoma,A uterine ligament adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,Ovarian endometrioid carcinoma,uterine ligament adenocarcinoma
hemolytic anemia,A uterine ligament adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,ANEMIA HEMOLYTIC,normocytic anemia
cervical endometrioid adenocarcinoma,A cervical adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,endometrioid carcinoma of the Cervix Uteri,cervical adenocarcinoma
fallopian tube endometrioid adenocarcinoma,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,fallopian tube endometrioid neoplasm,fallopian tube adenocarcinoma
obsolete metastatic endometrioid carcinoma,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,fallopian tube endometrioid neoplasm,fallopian tube adenocarcinoma
spermatocytoma,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,Spermatocytic seminoma,testicular cancer
extragonadal seminoma,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,primary extragonadal seminoma,seminoma
testis seminoma,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,testicular Seminoma Pure,testicular cancer
posteroinferior myocardial infarction,A fallopian tube adenocarcinoma that derives_from endometrial epithelial cells of glandular origin.,testicular Seminoma Pure,myocardial infarction
myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Myocardial infarct,coronary artery disease
anterolateral myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Myocardial infarct,myocardial infarction
septal myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Myocardial infarct,myocardial infarction
posterior myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Posterior myocardial infarction,myocardial infarction
apical myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Posterior myocardial infarction,myocardial infarction
subendocardial myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Posterior myocardial infarction,myocardial infarction
nephrolithiasis,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,UROLITHIASIS,kidney disease
inferior myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Inferior myocardial infarction,myocardial infarction
posterolateral myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Inferior myocardial infarction,myocardial infarction
inferolateral myocardial infarct,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Inferior myocardial infarction,myocardial infarction
lateral myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Lateral myocardial infarction,myocardial infarction
silent myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Silent myocardial infarction,myocardial infarction
anteroseptal myocardial infarction,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Silent myocardial infarction,myocardial infarction
obsolete secondary chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Silent myocardial infarction,myocardial infarction
periosteal chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Periosteal chondrosarcoma,chondrosarcoma
myxoid chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Periosteal chondrosarcoma,chondrosarcoma
localized chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Periosteal chondrosarcoma,chondrosarcoma
obsolete recurrent chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,relapsed chondrosarcoma,chondrosarcoma
obsolete metastatic chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,relapsed chondrosarcoma,chondrosarcoma
juxtacortical chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Juxtacortical chondrosarcoma,chondrosarcoma
clear cell chondrosarcoma,A coronary artery disease characterized by myocardial cell death (myocardial necrosis) due to prolonged ischaemia.,Clear cell chondrosarcoma,chondrosarcoma
obsolete tuberculous lung cavity,A pulmonary tuberculosis characterized by tubercles formation which coalesce into consolidated areas. Caseation and softening of these areas,tuberculous cavity of lung,chondrosarcoma
eosinophilic pneumonia,A pneumonia in which certain type of white blood cell called an eosinophil accumulates in the lung. These cells cause disruption of the normal air spaces (alveoli) where oxygen is extracted from the atmosphere. It is caused by certain medications or environmental triggers,Pneumonia,pneumonia
obsolete placental necrosis,A pneumonia in which certain type of white blood cell called an eosinophil accumulates in the lung. These cells cause disruption of the normal air spaces (alveoli) where oxygen is extracted from the atmosphere. It is caused by certain medications or environmental triggers,Pneumonia,pneumonia
